Date,Open,High,Low,Close,Volume,WMA,DEMA,ADX.DIp,ADX.DIn,ADX.DX,ADX.ADX,MACD.macd,MACD.signal,CCI,MO,RSI,ATR.tr,ATR.atr,ATR.trueHigh,ATR.trueLow,CLV,CMF,CMO,EMV.emv,EMV.maEMV,MFI,ROC,VHF,SAR,TRIX.TRIX,TRIX.signal,WPR,SNR
2012-07-11,834.49,842.10,833.29,840.61,574000000.00,823.86,830.85,31.86,14.01,38.90,24.07,1.025,0.679,125.00,34.10,70.69,8.81,12.10,842.10,833.29,0.66200000,0.08170000,40.58,0.00110000,0.00047000,71.41,0.0035000,0.386007,811.48,-0.10300,-0.19500,0.03082,2.64742
2012-07-12,836.13,838.29,828.60,828.66,466000000.00,824.88,831.33,29.60,15.79,30.43,24.52,0.967,0.736,75.20,26.94,55.20,12.01,12.10,840.61,828.60,-0.98800000,0.13100000,30.05,-0.00088300,0.00024600,73.90,-0.0143000,0.3998211,814.54,-0.07860,-0.19200,0.27965,1.25214
2012-07-13,829.53,843.68,829.53,841.59,449000000.00,827.00,834.03,30.15,14.41,35.31,25.29,1.035,0.796,99.70,29.03,63.83,15.02,12.31,843.68,828.66,0.70500000,0.14600000,44.28,0.00099600,0.00029200,73.20,0.0155000,0.3651605,817.30,-0.05310,-0.18600,0.04210,2.26283
2012-07-16,843.33,848.33,840.48,843.80,552000000.00,829.20,836.72,31.51,13.74,39.28,26.29,1.098,0.857,117.00,33.92,64.24,7.85,11.99,848.33,840.48,-0.15400000,0.19900000,43.94,0.00111000,0.00034200,78.70,0.0026200,0.4015966,820.46,-0.02730,-0.17900,0.09826,1.41290
2012-07-17,850.34,852.27,847.69,851.44,817000000.00,831.96,840.37,32.28,13.03,42.49,27.45,1.207,0.927,133.00,34.54,68.33,8.47,11.74,852.27,843.80,0.63800000,0.16900000,41.91,0.00031300,0.00036500,79.40,0.0090100,0.4091323,824.37,-0.00238,-0.17000,0.01766,1.50174
2012-07-18,849.29,851.39,843.38,846.80,799000000.00,834.12,842.61,30.66,15.06,34.13,27.93,1.234,0.988,106.00,30.12,62.07,8.06,11.47,851.44,843.38,-0.14600000,0.14100000,32.83,-0.00026000,0.00036100,70.59,-0.0054600,0.2987848,828.83,0.02120,-0.15800,0.14437,1.48766
2012-07-19,853.39,853.64,838.53,840.77,994000000.00,835.55,843.40,27.84,16.63,25.22,27.73,1.183,1.027,85.80,35.88,54.67,15.11,11.73,853.64,838.53,-0.70400000,0.10000000,25.01,-0.00019800,0.00030900,60.10,-0.0071500,0.3371615,832.58,0.04320,-0.14600,0.39969,0.40583
2012-07-20,843.54,845.50,834.19,836.99,566000000.00,836.46,843.33,25.92,18.13,17.69,27.02,1.093,1.040,54.60,36.92,50.14,11.31,11.70,845.50,834.19,-0.50500000,0.01650000,9.96,-0.00125000,0.00027000,53.74,-0.0045100,0.3351615,834.19,0.06440,-0.13100,0.53936,0.26809
2012-07-23,820.99,825.41,817.16,818.43,590000000.00,835.42,839.85,22.93,25.94,6.15,25.53,0.833,0.999,-63.50,22.75,35.08,19.83,12.28,836.99,817.16,-0.69200000,0.03960000,-14.90,-0.00259000,-0.00018500,46.87,-0.0224000,0.3101502,853.64,0.08480,-0.11500,0.96519,0.39109
2012-07-24,817.53,823.96,815.93,819.59,521000000.00,834.39,837.01,21.83,25.43,7.61,24.25,0.631,0.925,-85.40,21.08,35.79,8.03,11.98,823.96,815.93,-0.08840000,0.02780000,-10.38,-0.00020600,-0.00033000,48.77,0.0014200,0.3160923,853.64,0.10400,-0.09830,0.90294,1.53183
2012-07-25,818.42,821.06,812.57,820.13,602000000.00,833.31,834.64,20.71,26.16,11.64,23.35,0.470,0.834,-112.00,10.38,35.98,8.49,11.73,821.06,812.57,0.78100000,0.03030000,-16.06,-0.00044100,-0.00028100,41.26,0.0006590,0.3342635,852.13,0.12300,-0.08020,0.81592,1.78528
2012-07-26,824.12,826.23,808.42,808.79,639000000.00,831.09,830.50,21.58,23.43,4.11,21.97,0.229,0.713,-141.00,-5.23,28.46,17.81,12.16,826.23,808.42,-0.95800000,-0.02750000,-23.09,0.00014200,-0.00037600,34.32,-0.0139000,0.3188522,849.76,0.14000,-0.06110,0.99182,1.64141
2012-07-27,821.21,821.64,808.90,812.36,744000000.00,829.24,827.56,19.95,21.67,4.11,20.70,0.072,0.585,-137.00,-2.02,33.15,12.85,12.21,821.64,808.79,-0.45700000,0.00784000,-10.66,-0.00035200,-0.00053800,33.13,0.0044000,0.3248183,846.45,0.15400,-0.04140,0.91287,2.39986
2012-07-30,816.32,824.48,815.85,824.48,418000000.00,828.56,827.22,20.20,20.13,0.18,19.23,0.066,0.481,-75.60,-2.92,46.91,12.12,12.21,824.48,812.36,1.00000000,0.00934000,-13.27,0.00101000,-0.00046100,32.49,0.0148000,0.3051253,843.41,0.16500,-0.02150,0.64485,1.58700
2012-07-31,828.66,829.16,820.84,828.67,704000000.00,828.29,827.68,22.00,19.13,6.98,18.36,0.100,0.405,-36.80,-5.81,50.98,8.32,11.93,829.16,820.84,0.88200000,0.01800000,-11.86,0.00057100,-0.00036800,33.40,0.0050700,0.3174157,840.61,0.17300,-0.00171,0.55219,1.93154
2012-08-01,826.78,830.29,824.39,829.10,776000000.00,828.09,828.14,21.89,18.43,8.60,17.66,0.130,0.350,-22.40,-1.38,51.96,5.90,11.50,830.29,824.39,0.59700000,0.08690000,0.49,0.00017800,-0.00032600,40.71,0.0005190,0.3234033,838.03,0.17700,0.01750,0.54268,1.58040
2012-08-03,823.69,826.99,816.83,825.47,912000000.00,827.54,827.86,20.23,21.70,3.51,16.65,0.117,0.303,-52.20,-10.68,47.88,12.27,11.55,829.10,816.83,0.70100000,0.08240000,-20.19,-0.00060500,-0.00025500,34.10,-0.0043900,0.3247425,835.67,0.17800,0.03590,0.62295,1.35318
2012-08-06,832.44,834.92,828.51,833.52,618000000.00,827.82,829.08,24.00,20.42,8.07,16.03,0.183,0.279,13.00,-0.42,57.42,9.45,11.40,834.92,825.47,0.56300000,0.10000000,-12.00,0.00102000,0.00014600,34.49,0.0097000,0.2723709,834.92,0.17600,0.05320,0.44494,0.31202
2012-08-07,836.09,836.84,831.55,832.96,593000000.00,828.04,830.01,24.43,19.71,10.67,15.65,0.227,0.269,20.60,9.75,57.81,5.29,10.97,836.84,831.55,-0.46700000,0.10500000,-23.51,0.00022100,0.00019400,32.83,-0.0006720,0.2716348,808.42,0.17400,0.06930,0.45732,1.37883
2012-08-08,836.79,839.53,834.71,835.75,1270000000.00,828.49,831.31,25.15,18.85,14.34,15.56,0.286,0.272,39.20,-1.92,63.12,6.57,10.65,839.53,832.96,-0.56800000,0.00903000,-14.40,0.00011100,0.00025500,44.19,0.0033400,0.2560734,808.42,0.17200,0.08420,0.39562,1.59351
2012-08-09,840.39,843.39,833.79,839.25,1070000000.00,829.27,833.04,26.13,17.62,19.44,15.84,0.362,0.290,54.30,-1.36,69.65,9.60,10.58,843.39,833.79,0.13800000,-0.00780000,-2.05,0.00013200,0.00025400,54.71,0.0041800,0.2515996,809.66,0.16700,0.09780,0.16855,1.89551
2012-08-10,838.26,841.50,833.82,841.50,481000000.00,830.28,834.93,24.75,16.69,19.44,16.09,0.440,0.320,51.00,12.84,75.18,7.68,10.37,841.50,833.82,1.00000000,0.05890000,6.20,-0.00014800,0.00027700,60.09,0.0026800,0.2676373,811.69,0.16200,0.11000,0.05405,3.32205
2012-08-14,845.42,848.99,840.78,848.99,608000000.00,831.94,837.89,28.56,15.73,28.96,17.01,0.566,0.369,94.70,7.40,84.51,8.21,10.22,848.99,840.78,1.00000000,0.07870000,49.59,0.00097600,0.00027300,66.11,0.0088600,0.2669894,813.59,0.15600,0.12000,0.00000,3.78304
2012-08-15,845.54,848.89,841.48,848.75,621000000.00,833.54,840.37,27.03,14.89,28.96,17.87,0.657,0.427,93.90,4.95,85.18,7.51,10.02,848.99,841.48,0.96200000,0.12600000,48.04,0.00003580,0.00021300,71.62,-0.0002830,0.2730511,816.42,0.14900,0.12900,0.00592,2.56407
2012-08-16,849.85,851.22,845.18,845.18,759000000.00,834.78,841.83,27.55,14.23,31.87,18.87,0.685,0.479,102.00,-6.26,75.62,6.04,9.74,851.22,845.18,-1.00000000,0.03690000,39.31,0.00024000,0.00022000,77.92,-0.0042200,0.276558,819.03,0.14100,0.13600,0.14112,1.80974
2012-08-17,849.45,849.46,840.87,843.73,665000000.00,835.91,842.80,25.80,16.52,21.93,19.08,0.686,0.520,87.00,-3.07,72.68,8.59,9.66,849.46,840.87,-0.33400000,0.02980000,64.90,-0.00039200,0.00024400,77.55,-0.0017200,0.2778495,822.25,0.13300,0.14200,0.17698,1.61308
2012-08-20,842.03,847.76,838.96,846.85,391000000.00,837.35,844.16,24.11,16.86,17.70,18.99,0.709,0.558,85.70,6.08,75.62,8.80,9.60,847.76,838.96,0.79300000,0.10600000,64.60,-0.00040600,0.00008540,80.13,0.0036900,0.2914787,825.14,0.12500,0.14600,0.12355,2.36436
2012-08-21,845.25,850.84,844.77,848.17,769000000.00,838.89,845.54,25.34,16.07,22.38,19.23,0.730,0.592,101.00,11.18,76.70,6.07,9.34,850.84,844.77,0.12000000,0.13200000,55.62,0.00035100,0.00009980,80.85,0.0015600,0.3184507,827.75,0.11500,0.14800,0.08869,1.67517
2012-08-22,846.25,849.58,844.86,848.83,663000000.00,840.43,846.81,24.39,15.47,22.38,19.45,0.745,0.623,91.10,30.40,77.40,4.72,9.01,849.58,844.86,0.68200000,0.19300000,51.61,-0.00004160,0.00008290,74.23,0.0007780,0.3236473,830.10,0.10600,0.15000,0.06950,1.90223
2012-08-23,850.20,855.64,849.30,852.17,763000000.00,842.15,848.48,27.94,14.62,31.29,20.30,0.780,0.654,110.00,32.58,81.33,6.81,8.86,855.64,848.83,-0.09460000,0.18800000,54.97,0.00043600,0.00011700,74.26,0.0039300,0.3601556,832.21,0.09660,0.14900,0.08941,2.00499
2012-08-24,847.31,851.26,845.71,850.60,837000000.00,843.57,849.59,26.46,16.80,22.33,20.44,0.783,0.680,83.00,30.47,75.39,6.46,8.68,852.17,845.71,0.76200000,0.19700000,62.97,-0.00026400,0.00010400,74.60,-0.0018400,0.3943215,835.02,0.08760,0.14700,0.18577,1.41581
2012-08-27,852.16,853.93,846.66,846.66,549000000.00,844.47,849.79,27.08,15.78,26.36,20.87,0.739,0.692,77.30,37.87,60.69,7.27,8.58,853.93,846.66,-1.00000000,0.20200000,36.70,0.00024000,0.00002200,68.96,-0.0046400,0.388706,837.50,0.07970,0.14400,0.37277,0.64972
2012-08-28,846.94,850.84,845.44,845.55,837000000.00,845.08,849.73,25.83,16.10,23.21,21.03,0.686,0.691,58.70,33.19,56.34,5.40,8.36,850.84,845.44,-0.95900000,0.16900000,34.64,-0.00013900,0.00000261,61.57,-0.0013100,0.4107873,839.67,0.07270,0.14000,0.46178,0.44747
2012-08-29,845.34,847.96,834.88,834.88,874000000.00,844.51,847.71,23.05,23.04,0.02,19.53,0.536,0.660,-16.20,10.40,34.09,13.08,8.69,847.96,834.88,-1.00000000,0.07600000,-1.97,-0.00101000,-0.00013600,51.28,-0.0127000,0.3903124,855.64,0.06680,0.13500,0.95011,1.68592
2012-08-30,831.61,832.38,825.35,830.52,906000000.00,843.48,845.14,21.26,29.03,15.45,19.24,0.370,0.602,-112.00,1.85,28.04,9.53,8.75,834.88,825.35,0.47100000,0.06200000,-19.36,-0.00097400,-0.00020100,41.27,-0.0052400,0.3957757,855.64,0.06220,0.13000,0.82932,1.75416
2012-08-31,829.25,840.32,827.67,840.32,1060000000.00,843.38,844.69,25.41,26.12,1.38,17.97,0.330,0.547,-55.40,11.22,46.94,12.65,9.03,840.32,827.67,1.00000000,0.10000000,-2.24,0.00061200,-0.00008740,44.53,0.0117000,0.3767653,854.43,0.05860,0.12400,0.50578,0.38809
2012-09-03,842.89,849.05,840.97,846.27,860000000.00,843.78,845.36,30.57,24.32,11.40,17.50,0.350,0.508,32.90,20.80,54.52,8.73,9.01,849.05,840.32,0.31200000,0.07590000,-5.32,0.00103000,-0.00001140,45.85,0.0070600,0.4189141,853.27,0.05660,0.11800,0.30934,0.06605
2012-09-04,849.88,850.56,843.01,846.46,943000000.00,844.11,845.95,29.93,22.84,13.44,17.21,0.364,0.479,43.30,12.94,54.18,7.55,8.91,850.56,843.01,-0.08610000,0.04670000,-4.49,0.00014200,0.00000898,47.46,0.0002240,0.4225503,852.15,0.05550,0.11200,0.30307,0.19751
2012-09-05,841.76,847.19,841.01,843.17,889000000.00,844.06,845.84,28.42,23.33,9.84,16.68,0.340,0.451,-1.43,10.21,48.44,6.18,8.71,847.19,841.01,-0.30100000,0.04640000,-3.96,-0.00018700,-0.00006020,39.99,-0.0038900,0.4124017,851.08,0.05460,0.10600,0.41169,0.67301
2012-09-06,846.09,852.80,845.58,850.50,920000000.00,844.67,847.05,30.76,21.50,17.72,16.75,0.386,0.438,83.00,14.75,58.59,9.63,8.78,852.80,843.17,0.36300000,0.11600000,11.95,0.00039900,0.00001350,47.29,0.0086600,0.4230247,825.35,0.05430,0.10000,0.16969,0.19573
2012-09-07,858.49,859.74,851.95,851.95,1060000000.00,845.34,848.34,34.08,19.89,26.30,17.44,0.432,0.437,152.00,12.70,60.10,9.24,8.81,859.74,850.50,-1.00000000,0.03770000,9.28,0.00048900,0.00004120,53.57,0.0017000,0.4050014,825.35,0.05480,0.09440,0.22652,0.15693
2012-09-10,854.56,858.27,854.17,855.12,790000000.00,846.25,850.01,32.30,18.85,26.30,18.07,0.492,0.448,162.00,13.62,64.24,6.32,8.63,858.27,851.95,-0.53700000,-0.02050000,12.23,0.00001950,0.00005880,53.68,0.0037100,0.4316033,826.73,0.05540,0.08900,0.13434,1.01021
2012-09-11,854.59,856.43,850.17,852.80,1390000000.00,846.87,850.99,30.59,21.23,18.07,18.07,0.512,0.461,104.00,3.81,59.76,6.26,8.46,856.43,850.17,-0.16000000,-0.06970000,6.79,-0.00013200,0.00015600,50.56,-0.0027200,0.439877,828.05,0.05640,0.08410,0.20180,0.88815
2012-09-12,858.15,862.15,856.00,862.15,926000000.00,848.37,853.51,32.99,19.56,25.54,18.60,0.609,0.490,180.00,13.40,71.42,9.35,8.53,862.15,852.80,1.00000000,-0.04900000,15.47,0.00038400,0.00030700,51.22,0.0109000,0.4256598,829.31,0.05790,0.07950,0.00000,3.29277
2012-09-13,863.31,863.43,856.88,860.36,1310000000.00,849.63,855.33,32.24,18.47,27.14,19.21,0.661,0.525,154.00,15.18,68.76,6.55,8.38,863.43,856.88,0.06260000,0.00086300,15.08,0.00005400,0.00024500,59.31,-0.0020800,0.3639492,831.28,0.06040,0.07550,0.08062,3.68005
2012-09-14,872.85,877.34,869.82,874.81,1400000000.00,852.20,859.49,38.93,15.98,41.79,20.83,0.830,0.586,252.00,31.08,81.06,16.98,9.00,877.34,860.36,0.32700000,0.03830000,37.42,0.00072100,0.00021000,65.74,0.0167000,0.4682518,833.86,0.06380,0.07200,0.04866,3.83404
2012-09-17,875.76,879.40,872.67,876.61,927000000.00,854.79,863.35,38.48,15.11,43.60,22.45,0.968,0.662,213.00,29.76,83.48,6.73,8.84,879.40,872.67,0.17100000,0.02910000,40.91,0.00017800,0.00021400,71.86,0.0020600,0.4814287,838.20,0.06810,0.06920,0.05162,3.45985
2012-09-18,872.93,876.81,868.50,870.49,624000000.00,856.66,865.53,35.88,17.48,34.49,23.31,1.007,0.731,148.00,22.32,71.39,8.31,8.80,876.81,868.50,-0.52100000,0.00677000,49.89,-0.00045000,0.00018500,73.00,-0.0070100,0.4675606,843.15,0.07280,0.06700,0.16485,2.75471
2012-09-19,871.04,880.25,870.93,879.92,1020000000.00,859.32,869.06,35.83,16.10,37.98,24.36,1.114,0.808,154.00,31.09,77.70,9.76,8.87,880.25,870.49,0.92900000,0.03290000,64.63,0.00026800,0.00017000,79.52,0.0108000,0.4517403,847.50,0.07750,0.06560,0.00628,4.16340
2012-09-20,876.74,879.99,871.90,877.22,1000000000.00,861.57,871.57,33.48,15.05,37.98,25.33,1.159,0.878,127.00,25.05,71.76,8.09,8.81,879.99,871.90,0.31500000,0.05270000,53.22,0.00002870,0.00011900,72.26,-0.0030700,0.4500738,852.08,0.08190,0.06490,0.07714,3.05259
2012-09-21,879.06,881.12,875.82,878.85,1010000000.00,863.86,873.96,32.95,14.38,39.22,26.32,1.196,0.941,120.00,28.25,72.45,5.30,8.56,881.12,875.82,0.14300000,0.02670000,50.11,0.00013300,0.00013200,72.62,0.0018600,0.480279,856.03,0.08590,0.06480,0.05659,3.19937
2012-09-24,875.96,879.56,873.45,876.60,1650000000.00,865.80,875.56,31.23,15.65,33.23,26.82,1.190,0.991,95.20,29.94,67.22,6.11,8.39,879.56,873.45,0.03110000,0.05470000,44.93,-0.00007280,0.00013800,62.79,-0.0025600,0.472107,860.04,0.08920,0.06530,0.11269,2.62652
2012-09-25,878.59,880.07,875.59,878.03,1300000000.00,867.73,877.14,30.45,15.04,33.89,27.32,1.184,1.030,90.90,32.48,68.47,4.48,8.11,880.07,875.59,0.08930000,0.09750000,53.45,0.00004570,0.00010100,69.52,0.0016300,0.4808173,863.41,0.09190,0.06620,0.08694,3.23118
2012-09-26,873.92,875.69,866.03,868.98,1750000000.00,868.65,876.79,27.34,21.64,11.62,26.20,1.083,1.040,48.00,34.10,50.67,12.00,8.39,878.03,866.03,-0.38900000,0.10200000,27.61,-0.00038500,0.00005190,60.29,-0.0104000,0.4512501,866.03,0.09480,0.06760,0.39225,0.83015
2012-09-27,870.50,880.37,870.05,876.67,953000000.00,870.14,877.84,28.64,19.59,18.75,25.67,1.062,1.045,68.00,46.15,59.58,11.39,8.60,880.37,868.98,0.28300000,0.09500000,33.78,0.00047100,0.00002410,60.08,0.0088100,0.4351592,866.03,0.09820,0.06940,0.14378,1.90900
2012-09-28,884.40,887.86,882.10,886.58,938000000.00,872.35,880.48,32.12,17.81,28.66,25.88,1.125,1.061,111.00,46.26,68.14,11.19,8.78,887.86,876.67,0.55600000,0.07070000,39.36,0.00060000,0.00007090,60.52,0.0112000,0.4571115,868.44,0.10200,0.07160,0.03396,1.33623
2012-10-01,882.98,887.89,881.68,884.21,594000000.00,874.11,882.27,30.46,17.24,27.72,26.01,1.138,1.076,99.10,37.94,63.94,6.21,8.60,887.89,881.68,-0.18500000,0.05390000,39.28,-0.00002040,0.00011900,63.49,-0.0026800,0.4516828,871.94,0.10500,0.07400,0.11540,0.88904
2012-10-02,887.69,890.11,884.53,887.50,645000000.00,876.01,884.34,30.82,16.38,30.60,26.34,1.166,1.094,110.00,41.04,66.61,5.90,8.41,890.11,884.21,0.06450000,0.06050000,34.30,0.00021900,0.00011300,62.87,0.0037100,0.4678853,875.13,0.10900,0.07670,0.07854,2.05344
2012-10-03,888.82,891.00,884.37,887.49,842000000.00,877.71,886.07,29.83,15.44,31.78,26.73,1.173,1.110,109.00,44.32,66.60,6.63,8.28,891.00,884.37,-0.05880000,0.07090000,37.61,0.00002870,0.00011300,61.78,-0.0000113,0.4797223,878.43,0.11300,0.07960,0.14057,0.93246
2012-10-04,887.85,892.63,885.82,886.98,1120000000.00,879.15,887.41,29.48,14.52,33.99,27.25,1.161,1.120,111.00,36.48,65.69,6.81,8.18,892.63,885.82,-0.65900000,0.01980000,20.91,0.00009360,0.00010900,61.09,-0.0005750,0.5042722,881.44,0.11800,0.08280,0.21241,1.22191
2012-10-05,890.16,892.45,887.74,889.77,858000000.00,880.69,889.00,28.04,13.81,33.99,27.73,1.163,1.129,119.00,37.82,69.76,5.47,7.98,892.45,886.98,-0.13800000,0.06470000,22.24,0.00004780,0.00012200,60.94,0.0031400,0.4980015,884.35,0.12200,0.08620,0.10752,1.41163
2012-10-08,886.82,888.13,880.22,883.05,754000000.00,881.40,889.09,25.67,19.28,14.21,26.76,1.091,1.121,64.00,27.93,55.61,9.55,8.09,889.77,880.22,-0.28400000,0.07480000,21.01,-0.00062100,0.00004830,60.35,-0.0075800,0.5130004,892.63,0.12700,0.08970,0.36015,0.81469
2012-10-09,887.85,890.82,874.48,874.48,801000000.00,881.16,887.56,22.22,21.41,1.85,24.98,0.944,1.086,19.30,21.68,41.89,16.34,8.68,890.82,874.48,-1.00000000,0.04860000,-9.23,-0.00031100,0.00005640,54.12,-0.0097500,0.4799054,892.63,0.13100,0.09350,0.68233,0.40528
2012-10-10,869.86,875.84,869.86,872.13,1030000000.00,880.60,885.76,21.10,24.22,6.88,23.69,0.797,1.028,-71.10,9.98,38.39,5.98,8.49,875.84,869.86,-0.24100000,-0.00878000,-8.69,-0.00056900,-0.00005910,54.02,-0.0026900,0.4038777,891.90,0.13600,0.09740,0.77068,0.37140
2012-10-11,872.83,877.42,865.81,877.16,1350000000.00,880.47,885.08,19.10,25.24,13.85,22.99,0.718,0.966,-75.80,16.80,46.89,11.61,8.71,877.42,865.81,0.95500000,0.05000000,-2.73,-0.00010600,-0.00013800,55.07,0.0057500,0.4064887,890.58,0.14100,0.10100,0.57681,0.05572
2012-10-12,879.68,882.96,878.15,879.31,844000000.00,880.46,884.83,22.82,24.01,2.54,21.53,0.667,0.906,5.83,4.50,50.21,5.80,8.51,882.96,877.16,-0.51800000,0.00663000,4.38,0.00051000,-0.00007870,64.39,0.0024500,0.4003102,888.60,0.14400,0.10500,0.49664,0.85581
2012-10-15,875.45,877.83,869.94,874.48,561000000.00,879.98,883.71,21.04,28.98,15.88,21.12,0.577,0.840,-71.90,-2.13,42.76,9.37,8.57,879.31,869.94,0.15100000,0.00301000,-5.44,-0.00093800,-0.00020700,58.09,-0.0055100,0.360564,886.78,0.14700,0.10900,0.67673,1.13371
2012-10-16,878.28,879.26,871.13,871.78,865000000.00,879.24,882.22,20.80,27.01,12.98,20.54,0.474,0.767,-75.10,1.29,38.99,8.13,8.54,879.26,871.13,-0.84000000,-0.01720000,4.75,0.00012300,-0.00019700,62.25,-0.0030900,0.337359,885.10,0.14900,0.11300,0.77740,1.84136
2012-10-17,875.67,881.93,873.31,881.67,1140000000.00,879.44,882.69,21.26,24.74,7.57,19.62,0.479,0.709,-11.20,1.75,54.61,10.15,8.65,881.93,871.78,0.94000000,-0.01090000,8.18,0.00018300,-0.00018700,62.83,0.0113000,0.3161579,883.56,0.15100,0.11700,0.40865,0.66908
2012-10-18,885.64,889.78,882.00,889.29,1250000000.00,880.36,884.46,26.34,23.08,6.60,18.69,0.546,0.677,86.20,12.07,62.87,8.11,8.61,889.78,881.67,0.87400000,0.02760000,4.61,0.00051500,-0.00013500,63.76,0.0086100,0.306018,865.81,0.15200,0.12000,0.12453,0.26737
2012-10-19,889.30,891.39,885.82,886.76,1310000000.00,880.98,885.48,26.46,21.99,9.24,18.01,0.569,0.655,86.90,7.91,58.63,5.57,8.40,891.39,885.82,-0.66200000,-0.02210000,4.32,0.00011500,-0.00005300,70.18,-0.0028500,0.263601,865.81,0.15300,0.12400,0.21887,0.36123
2012-10-22,881.98,888.71,880.92,887.97,537000000.00,881.68,886.56,24.70,24.71,0.02,16.73,0.591,0.642,55.20,11.37,60.04,7.79,8.35,888.71,880.92,0.81000000,-0.00362000,0.83,-0.00055000,-0.00007950,65.86,0.0013600,0.2732763,866.83,0.15500,0.12700,0.17375,0.59432
2012-10-24,882.76,885.45,873.21,875.64,1210000000.00,881.15,885.21,21.74,28.01,12.58,16.43,0.491,0.612,-38.20,-2.39,42.43,14.76,8.81,887.97,873.21,-0.60300000,-0.04730000,-17.12,-0.00055500,-0.00007800,57.91,-0.0140000,0.1897284,867.82,0.15500,0.13000,0.63348,0.12995
2012-10-25,873.97,878.93,868.34,877.61,717000000.00,880.82,884.38,19.90,29.53,19.47,16.65,0.424,0.574,-82.20,8.63,45.11,10.59,8.94,878.93,868.34,0.75100000,0.01660000,-13.26,-0.00084100,-0.00016000,51.19,0.0022500,0.2081006,868.34,0.15500,0.13300,0.55706,0.60267
2012-10-26,873.80,874.99,859.29,866.98,750000000.00,879.43,881.71,17.19,32.23,30.43,17.63,0.270,0.514,-162.00,-9.69,34.16,18.32,9.61,877.61,859.29,-0.02040000,0.00100000,-29.02,-0.00136000,-0.00036700,45.07,-0.0122000,0.242103,891.39,0.15400,0.13600,0.76044,1.01641
2012-10-29,866.74,868.23,861.56,865.65,611000000.00,877.96,879.15,16.32,30.60,30.43,18.55,0.135,0.438,-160.00,-20.93,32.83,6.67,9.40,868.23,861.56,0.22600000,-0.02050000,-23.79,-0.00024500,-0.00029000,45.62,-0.0015400,0.2508276,891.39,0.15100,0.13800,0.80187,1.41100
2012-10-30,867.01,876.66,865.72,876.66,473000000.00,877.65,878.93,21.30,28.07,13.71,18.20,0.127,0.376,-68.10,-7.55,48.96,11.01,9.51,876.66,865.65,1.00000000,0.01240000,2.88,0.00146000,-0.00014200,50.53,0.0126000,0.247881,890.11,0.14700,0.14000,0.45888,0.22213
2012-10-31,876.21,880.38,874.39,879.06,647000000.00,877.59,879.16,23.19,26.77,7.18,17.41,0.141,0.329,-11.90,-8.44,51.33,5.99,9.26,880.38,874.39,0.55900000,0.03050000,9.16,0.00057400,-0.00009890,57.36,0.0027300,0.2484352,888.87,0.14200,0.14200,0.38411,0.77188
2012-11-01,877.29,880.99,874.93,877.71,705000000.00,877.45,879.11,22.56,25.49,6.10,16.61,0.139,0.291,-7.81,-9.78,49.14,6.06,9.03,880.99,874.93,-0.08250000,0.03020000,0.76,0.00004940,-0.00015100,48.96,-0.0015400,0.2489546,887.69,0.13600,0.14300,0.42617,0.43543
2012-11-02,884.81,887.15,882.37,883.54,1100000000.00,877.91,880.11,25.74,23.59,4.34,15.73,0.188,0.270,75.60,-3.44,56.72,9.44,9.06,887.15,877.71,-0.51000000,0.04040000,5.59,0.00029500,-0.00013100,50.08,0.0066200,0.2424727,887.15,0.12900,0.14400,0.24455,0.62986
2012-11-05,883.62,886.73,880.66,883.43,660000000.00,878.38,880.94,24.47,23.82,1.36,14.70,0.224,0.261,75.10,-6.34,57.05,6.07,8.85,886.73,880.66,-0.08730000,0.04430000,12.62,-0.00009790,-0.00008040,49.64,-0.0001250,0.244823,887.15,0.12100,0.14400,0.24798,0.37742
2012-11-06,884.21,888.42,876.61,878.72,609000000.00,878.43,880.78,22.20,24.79,5.53,14.05,0.206,0.250,46.40,-4.33,49.52,11.81,9.06,888.42,876.61,-0.64300000,0.03440000,9.52,-0.00022900,-0.00004410,50.70,-0.0053500,0.2528823,859.29,0.11200,0.14300,0.39470,1.01406
2012-11-07,881.60,882.70,875.40,877.02,1040000000.00,878.33,880.33,20.90,24.31,7.55,13.58,0.175,0.235,8.03,2.54,46.94,7.30,8.93,882.70,875.40,-0.55600000,0.04670000,-7.18,-0.00024300,0.00002230,41.33,-0.0019400,0.2649186,859.29,0.10300,0.14200,0.44766,0.15437
2012-11-08,868.58,873.02,866.42,872.18,955000000.00,877.77,879.05,19.15,29.37,21.05,14.12,0.104,0.209,-96.90,0.05,40.09,10.60,9.05,877.02,866.42,0.74500000,0.10200000,-27.62,-0.00064500,0.00010200,31.34,-0.0055300,0.2760391,860.46,0.09390,0.14000,0.59844,0.59634
2012-11-09,871.70,877.28,869.50,873.17,774000000.00,877.29,878.13,21.36,27.54,12.65,14.01,0.056,0.178,-59.10,-3.99,42.75,7.78,8.96,877.28,869.50,-0.05660000,0.02620000,-22.50,0.00036900,0.00017000,27.80,0.0011300,0.2792295,861.57,0.08440,0.13700,0.52821,0.68984
2012-11-12,875.24,877.55,872.08,876.30,897000000.00,877.14,877.89,20.62,26.31,12.12,13.88,0.047,0.152,-28.70,-3.01,50.39,5.47,8.71,877.55,872.08,0.54300000,0.08110000,-18.72,0.00008690,0.00001770,34.96,0.0035800,0.2796042,862.65,0.07520,0.13300,0.41607,1.23510
