,Date,Open,High,Low,Close,Volume,WMA,DEMA,ADX.DIp,ADX.DIn,ADX.DX,ADX.ADX,MACD.macd,MACD.signal,CCI,MO,RSI,ATR.tr,ATR.atr,ATR.trueHigh,ATR.trueLow,CLV,CMF,CMO,EMV.emv,EMV.maEMV,MFI,ROC,VHF,SAR,TRIX.TRIX,TRIX.signal,WPR,SNR
2325,2021-11-08,983.65,986.82,976.63,980.22,1470000000.0,979.5,979.61,15.05,14.79,0.88,13.59,0.036,0.108,-13.0,-1.88,53.13,10.19,10.12,986.82,976.63,-0.295,-0.149,-21.01,0.000174,1.96e-06,37.3,0.000194,0.3435834,967.65,0.00743,0.0937,0.54555,0.26211
2326,2021-11-09,980.38,983.65,977.14,980.53,1250000000.0,979.39,979.84,14.34,14.09,0.88,12.68,0.049,0.097,-20.2,-5.18,55.62,6.51,9.86,983.65,977.14,0.0415,-0.141,-3.47,-6.93e-05,1.1e-06,39.19,0.000316,0.352223,967.65,0.00684,0.0831,0.46356,0.36776
2327,2021-11-10,977.1,981.85,975.13,979.27,1300000000.0,979.18,979.82,13.62,14.88,4.39,12.09,0.048,0.087,-39.4,-3.18,52.96,6.72,9.64,981.85,975.13,0.232,-0.0959,-16.35,-9.85e-05,4.86e-06,39.32,-0.00129,0.3517103,968.42,0.00714,0.0731,0.51603,0.21054
2328,2021-11-11,978.04,981.93,975.93,979.88,1350000000.0,979.04,979.9,13.06,14.2,4.16,11.52,0.052,0.08,-27.8,-9.78,56.25,6.0,9.38,981.93,975.93,0.317,-0.102,-23.52,1.96e-05,1.62e-05,39.31,0.000623,0.3752305,969.15,0.00787,0.0638,0.47284,0.35924
2329,2021-11-12,982.83,985.04,978.86,979.59,1190000000.0,978.93,979.91,14.86,13.51,4.75,11.04,0.052,0.074,6.11,-7.69,57.94,6.18,9.15,985.04,978.86,-0.764,-0.113,-9.98,0.000157,4.63e-05,45.59,-0.000296,0.2693806,969.86,0.00875,0.0552,0.37715,0.56813
2330,2021-11-15,981.27,986.79,980.98,984.06,1640000000.0,979.27,980.73,15.4,12.74,9.45,10.93,0.088,0.077,58.8,-3.38,71.41,7.2,9.01,986.79,979.59,0.0602,-0.0841,0.06,6.86e-05,7.63e-05,53.65,0.00455,0.2740785,970.54,0.00983,0.0473,0.14397,1.60206
2331,2021-11-16,986.13,990.01,983.13,986.51,2130000000.0,979.87,981.88,17.14,12.03,17.51,11.4,0.135,0.088,115.0,-4.56,78.85,6.88,8.86,990.01,983.13,-0.0174,-0.0835,29.43,8.67e-05,7.9e-05,62.83,0.00249,0.2889376,971.19,0.0112,0.0403,0.15653,1.36277
2332,2021-11-17,987.92,991.63,984.92,986.52,3060000000.0,980.49,982.86,17.53,11.37,21.3,12.1,0.17,0.105,130.0,4.5,80.92,6.71,8.7,991.63,984.92,-0.523,-0.0873,32.2,3.74e-05,7.26e-05,71.79,1.01e-05,0.30689,972.32,0.0129,0.0343,0.21309,1.69546
2333,2021-11-18,985.22,992.05,984.13,989.18,2590000000.0,981.34,984.18,16.38,11.28,18.44,12.56,0.217,0.127,134.0,3.32,86.97,7.92,8.65,992.05,984.13,0.275,-0.0767,46.43,-5.66e-06,4.11e-05,78.33,0.00269,0.3295211,973.86,0.0142,0.029,0.11762,1.11153
2334,2021-11-19,990.63,992.86,982.23,984.39,2710000000.0,981.72,984.44,14.97,11.85,11.62,12.49,0.213,0.144,106.0,-4.42,63.41,10.63,8.79,992.86,982.23,-0.594,-0.123,43.94,-2.14e-05,1.94e-05,73.8,-0.00485,0.324953,975.68,0.015,0.0246,0.33598,0.51862
2335,2021-11-22,987.02,992.11,984.81,989.18,3420000000.0,982.57,985.52,14.02,11.1,11.62,12.43,0.246,0.165,133.0,6.37,72.04,7.72,8.71,992.11,984.39,0.197,-0.0815,44.09,1.95e-05,2.92e-05,80.68,0.00485,0.3192152,977.74,0.0155,0.0209,0.15391,1.07457
2336,2021-11-23,991.08,992.04,984.91,987.26,1990000000.0,983.21,986.09,13.19,10.44,11.62,12.37,0.253,0.182,109.0,3.22,64.3,7.13,8.6,992.04,984.91,-0.341,-0.126,46.71,5.4e-07,4.02e-05,72.76,-0.00194,0.3399705,979.56,0.0163,0.018,0.23421,0.81899
2337,2021-11-24,989.7,994.89,987.45,989.19,2280000000.0,984.02,986.91,14.73,9.78,20.23,12.93,0.272,0.2,124.0,11.87,67.04,7.63,8.53,994.89,987.26,-0.532,-0.123,35.25,8.79e-05,4.78e-05,73.5,0.00195,0.3418613,981.15,0.0172,0.0159,0.28846,1.21589
2338,2021-11-25,992.69,993.69,984.49,987.6,2220000000.0,984.63,987.32,13.6,11.49,8.42,12.61,0.27,0.214,86.5,10.93,60.22,9.2,8.58,993.69,984.49,-0.324,-0.132,27.76,-8.62e-05,2.08e-05,66.91,-0.00161,0.3359242,983.08,0.018,0.0144,0.36893,0.93431
2339,2021-11-26,980.33,981.54,959.97,961.93,4120000000.0,982.73,983.0,10.9,26.83,42.21,14.72,0.058,0.183,-174.0,-12.74,22.38,27.63,9.94,987.6,959.97,-0.818,-0.194,-34.67,-0.00096,-9.34e-05,56.68,-0.0263,0.3385706,994.89,0.0183,0.0135,0.94387,1.73145
2340,2021-11-29,961.15,966.7,947.16,948.28,2550000000.0,979.6,976.8,9.47,31.92,54.23,17.55,-0.221,0.102,-282.0,-22.14,15.64,19.54,10.63,966.7,947.16,-0.885,-0.222,-48.8,-0.00106,-0.000221,54.54,-0.0143,0.4379703,994.89,0.0179,0.013,0.97653,3.21371
2341,2021-11-30,955.91,963.18,933.35,935.08,3650000000.0,975.31,969.06,7.79,34.47,63.14,20.8,-0.546,-0.028,-293.0,-40.05,11.6,29.83,12.0,963.18,933.35,-0.884,-0.301,-56.63,-0.000708,-0.000304,51.07,-0.014,0.520027,992.98,0.0162,0.0128,0.97189,3.95518
2342,2021-12-01,940.99,949.07,931.04,947.82,1900000000.0,972.43,964.74,6.98,32.23,64.39,23.92,-0.692,-0.16,-226.0,-24.82,27.9,18.03,12.43,949.07,931.04,0.861,-0.248,-35.56,-0.000779,-0.00039,46.55,0.0135,0.498322,989.4,0.0138,0.0127,0.7372,2.86542
2343,2021-12-02,942.9,948.4,939.68,947.84,1250000000.0,969.67,961.05,6.62,30.58,64.39,26.81,-0.799,-0.288,-162.0,-32.27,26.96,8.72,12.16,948.4,939.68,0.872,-0.252,-35.32,0.000278,-0.000356,46.57,2.11e-05,0.522718,984.73,0.0108,0.0127,0.73688,3.17334
2344,2021-12-03,948.38,951.21,943.69,943.76,1150000000.0,966.68,957.17,8.02,29.19,56.89,28.96,-0.907,-0.412,-128.0,-36.27,24.35,7.52,11.83,951.21,943.69,-0.981,-0.282,-45.03,0.000223,-0.000334,45.75,-0.00431,0.5108,980.44,0.00687,0.0126,0.80078,3.2565
2345,2021-12-07,952.43,959.75,948.48,957.96,1740000000.0,965.2,956.44,12.29,26.44,36.52,29.5,-0.865,-0.502,-75.5,-22.26,40.28,15.99,12.13,959.75,943.76,0.682,-0.243,-28.2,0.000432,-0.000286,45.04,0.0149,0.4819595,976.49,0.00258,0.0124,0.57839,2.43376
2346,2021-12-08,963.35,966.39,957.97,964.44,2010000000.0,964.46,957.04,15.67,25.1,23.13,29.04,-0.768,-0.556,-39.0,-16.09,45.96,8.43,11.86,966.39,957.96,0.537,-0.216,-20.5,0.000338,-0.000258,43.21,0.00674,0.4616441,972.85,-0.00172,0.0119,0.4769,1.84209
2347,2021-12-09,966.18,967.51,958.05,962.24,1450000000.0,963.58,957.2,15.45,23.65,20.98,28.47,-0.702,-0.585,-36.5,-17.03,44.23,9.46,11.69,967.51,958.05,-0.114,-0.225,-25.12,3.91e-05,-0.000244,36.65,-0.00228,0.4609775,969.51,-0.0062,0.0113,0.51135,2.22814
2348,2021-12-13,967.89,969.77,960.96,966.81,1210000000.0,963.21,958.2,16.01,22.35,16.55,27.61,-0.604,-0.589,-20.6,-13.07,49.38,8.81,11.49,969.77,960.96,0.328,-0.227,-16.42,0.000188,-0.000117,42.41,0.00474,0.459915,931.04,-0.0105,0.0103,0.43978,1.76684
2349,2021-12-14,962.36,971.36,959.5,971.13,1330000000.0,963.32,959.88,15.81,20.71,13.4,26.6,-0.484,-0.568,-11.9,-8.46,54.53,11.86,11.51,971.36,959.5,0.961,-0.177,-16.94,5.8e-06,1.83e-06,38.07,0.00446,0.4612106,931.04,-0.0145,0.00918,0.37212,0.78124
2350,2021-12-15,967.99,970.64,962.62,964.12,849000000.0,962.8,960.09,14.96,19.59,13.4,25.66,-0.443,-0.543,-15.2,-19.94,48.31,8.51,11.3,971.13,962.62,-0.626,-0.195,-20.72,0.000113,9.31e-05,39.71,-0.00724,0.4466284,932.65,-0.0186,0.00776,0.48191,1.38347
2351,2021-12-16,968.68,980.62,963.72,980.51,1910000000.0,963.94,963.27,19.51,17.57,5.23,24.2,-0.271,-0.488,29.1,-6.0,64.22,16.9,11.7,980.62,963.72,0.987,-0.151,-6.88,0.00049,0.000234,38.8,0.0169,0.4203977,934.2,-0.0225,0.00608,0.21038,3.78756
2352,2021-12-17,978.82,980.9,974.57,977.86,1770000000.0,964.86,965.55,18.91,16.87,5.7,22.88,-0.154,-0.421,46.4,-8.66,63.48,6.33,11.32,980.9,974.57,0.0395,-0.116,-7.66,0.000199,0.000225,46.21,-0.00271,0.4134024,936.99,-0.0265,0.00411,0.07287,2.62861
2353,2021-12-20,969.43,971.87,956.3,959.26,1740000000.0,964.04,964.15,16.49,25.55,21.53,22.78,-0.215,-0.38,-22.8,-29.92,46.35,21.56,12.05,977.86,956.3,-0.62,-0.162,-2.22,-0.00122,6.49e-05,50.76,-0.0192,0.3693741,940.5,-0.0306,0.00187,0.43402,0.91791
2354,2021-12-21,964.38,968.32,960.83,962.82,942000000.0,963.7,963.61,15.59,24.15,21.53,22.69,-0.23,-0.35,-9.91,-21.57,49.88,9.06,11.83,968.32,959.26,-0.469,-0.14,13.22,3.9e-05,2.12e-05,58.42,0.0037,0.3625575,943.73,-0.0347,-0.00062,0.36262,1.5748
2355,2021-12-22,966.86,969.3,963.48,965.38,849000000.0,963.72,963.62,15.57,23.17,19.62,22.47,-0.219,-0.324,9.02,-23.8,52.12,6.48,11.45,969.3,962.82,-0.347,-0.176,30.49,0.000124,-2.49e-06,70.6,0.00266,0.3599008,946.7,-0.039,-0.00334,0.31127,0.64293
2356,2021-12-23,970.02,979.77,969.75,975.92,1650000000.0,964.85,965.56,20.61,21.13,1.24,20.95,-0.12,-0.283,74.4,-11.34,60.5,14.39,11.66,979.77,965.38,0.232,-0.148,28.92,0.000508,4.96e-05,79.68,0.0109,0.3408242,949.44,-0.0435,-0.00633,0.12082,0.97076
2357,2021-12-24,977.15,978.57,972.61,975.13,1040000000.0,965.95,967.1,19.83,20.33,1.24,19.55,-0.048,-0.236,87.3,-14.06,58.97,5.96,11.25,978.57,972.61,-0.154,-0.124,27.86,4.76e-05,3.4e-05,79.5,-0.00081,0.339917,951.96,-0.0486,-0.00962,0.15507,1.14688
2358,2021-12-27,977.89,978.5,972.06,975.51,801000000.0,967.16,968.5,19.0,19.83,2.16,18.3,0.012,-0.187,97.2,-12.09,59.1,6.44,10.91,978.5,972.06,0.0714,-0.106,33.69,-2.49e-05,3.06e-05,74.98,0.00039,0.347483,954.27,-0.054,-0.0132,0.16626,0.80861
2359,2021-12-28,978.5,986.04,978.32,982.48,1950000000.0,969.1,970.98,22.63,18.46,10.15,17.72,0.116,-0.126,135.0,20.55,65.33,10.53,10.88,986.04,975.51,0.0777,-0.00225,28.18,0.000273,4.84e-05,75.31,0.00712,0.3391406,956.4,-0.0588,-0.0171,0.1197,1.05716
2360,2021-12-29,983.23,990.57,981.58,989.3,1850000000.0,971.58,974.34,24.29,17.36,16.64,17.64,0.252,-0.051,150.0,41.02,70.8,8.99,10.75,990.57,981.58,0.717,0.113,28.46,0.000189,1.49e-05,75.17,0.00692,0.3273016,959.37,-0.0624,-0.0211,0.03706,2.38409
2361,2021-12-30,991.81,993.53,986.45,990.75,1540000000.0,974.01,977.5,25.14,16.52,20.68,17.86,0.367,0.033,153.0,55.67,72.68,7.08,10.49,993.53,986.45,0.215,0.244,32.92,0.00018,1.28e-05,82.7,0.00146,0.3293444,963.11,-0.0642,-0.0251,0.07467,1.00259
2362,2022-01-04,995.8,1002.71,995.17,999.46,2460000000.0,977.0,981.78,29.3,15.19,31.71,18.85,0.523,0.131,181.0,51.64,79.26,11.96,10.59,1002.71,990.75,0.138,0.196,35.98,0.000274,0.000179,83.81,0.00875,0.362354,967.37,-0.0646,-0.029,0.07003,2.07929
2363,2022-01-05,1000.1,1004.26,998.04,1002.61,1810000000.0,980.04,986.02,29.11,14.53,33.4,19.89,0.665,0.238,174.0,54.77,82.69,6.22,10.28,1004.26,998.04,0.469,0.184,35.14,7.59e-05,0.000183,84.22,0.00315,0.3732858,973.02,-0.0635,-0.0327,0.0344,4.34745
2364,2022-01-06,992.83,994.69,983.14,983.71,2710000000.0,981.03,986.21,25.41,22.42,6.25,18.92,0.615,0.313,80.0,39.95,54.46,19.47,10.94,1002.61,983.14,-0.901,0.133,19.31,-0.000521,0.000111,77.31,-0.019,0.3435462,978.65,-0.0609,-0.0361,0.42848,1.91279
2365,2022-01-07,988.09,990.41,981.31,985.96,1870000000.0,982.04,986.75,23.88,22.28,3.47,17.81,0.587,0.368,63.1,28.0,56.36,9.1,10.8,990.41,981.31,0.022,0.0968,6.24,-0.000149,3.84e-05,69.13,0.00228,0.3430312,981.31,-0.0574,-0.0391,0.38157,1.91636
2366,2022-01-10,987.7,990.32,982.39,985.79,1390000000.0,982.9,987.16,22.6,21.09,3.47,16.79,0.557,0.406,57.6,21.35,56.34,7.93,10.6,990.32,982.39,-0.142,0.0577,9.35,2.82e-05,3.62e-05,68.63,-0.000172,0.3453285,981.31,-0.0532,-0.0417,0.38511,0.94376
2367,2022-01-11,986.44,992.59,986.14,991.82,1380000000.0,984.23,988.57,23.11,20.1,6.98,16.09,0.575,0.44,75.4,29.58,63.18,6.8,10.33,992.59,985.79,0.761,0.097,45.05,0.000141,5.46e-05,75.83,0.0061,0.3805811,982.39,-0.0483,-0.0438,0.28644,1.65372
2368,2022-01-12,998.06,1000.2,993.85,998.37,1750000000.0,986.04,990.95,27.09,18.92,17.76,16.21,0.637,0.479,111.0,31.56,67.89,8.38,10.19,1000.2,991.82,0.424,0.106,47.23,0.000278,5.51e-05,76.72,0.00658,0.3951643,986.14,-0.0427,-0.0454,0.14443,2.30417
2369,2022-01-13,999.53,1001.51,994.06,996.96,1690000000.0,987.57,992.7,26.58,17.91,19.49,16.44,0.666,0.516,101.0,25.83,64.71,7.45,9.99,1001.51,994.06,-0.221,0.0533,42.61,3.35e-05,3.78e-05,77.57,-0.00141,0.4220173,989.4,-0.0367,-0.0465,0.21153,1.49679
2370,2022-01-14,994.58,997.64,989.86,993.89,1590000000.0,988.69,993.62,25.08,19.95,11.4,16.08,0.656,0.544,70.1,29.77,58.82,7.78,9.83,997.64,989.86,0.036,0.0701,26.96,-0.000197,-4.1e-06,70.85,-0.00308,0.3941891,989.86,-0.0298,-0.0471,0.32205,0.48394
2371,2022-01-17,995.84,999.19,993.6,996.67,1110000000.0,989.93,994.88,25.19,19.11,13.72,15.91,0.663,0.568,81.1,16.16,61.54,5.59,9.53,999.19,993.6,0.0984,0.0162,31.38,0.000133,-1.98e-05,70.96,0.00279,0.3635873,989.86,-0.0226,-0.0471,0.23571,0.6509
2372,2022-01-18,998.76,1000.87,987.06,987.6,1830000000.0,990.22,994.28,22.66,21.94,1.62,14.89,0.588,0.572,45.6,9.74,47.34,13.81,9.84,1000.87,987.06,-0.922,-0.0388,15.63,-0.000183,-4.86e-05,67.99,-0.00914,0.3250962,1004.26,-0.015,-0.0465,0.64225,1.23972
2373,2022-01-19,987.06,993.94,985.12,989.16,2510000000.0,990.62,994.01,21.2,21.95,1.73,13.95,0.535,0.565,22.5,29.9,48.98,8.82,9.76,993.94,985.12,-0.0839,-0.0114,9.29,-0.000156,-7.97e-06,58.89,0.00158,0.3017491,1004.26,-0.00616,-0.0453,0.65795,1.41699
2374,2022-01-20,992.1,994.56,989.66,990.44,2120000000.0,991.0,993.98,20.81,21.05,0.59,13.0,0.498,0.551,33.3,27.62,50.71,5.4,9.45,994.56,989.16,-0.682,-0.0406,1.72,5.96e-05,1.52e-05,59.34,0.00129,0.3119552,1003.49,0.00351,-0.0434,0.60218,0.74096
2375,2022-01-21,985.8,989.43,980.71,987.06,2420000000.0,990.92,993.31,19.28,26.26,15.32,13.16,0.436,0.528,-35.8,21.68,45.59,9.73,9.47,990.44,980.71,0.456,0.000669,-5.4,-0.000254,-1.62e-05,51.64,-0.00342,0.3095791,1002.76,0.0142,-0.0407,0.73036,0.12025
2376,2022-01-24,985.41,989.48,981.81,985.15,2180000000.0,990.56,992.36,18.19,24.72,15.22,13.31,0.367,0.496,-48.8,9.23,43.01,7.67,9.34,989.48,981.81,-0.129,-0.0178,-23.26,2.02e-05,-2.95e-05,42.84,-0.00194,0.3149875,1001.44,0.0253,-0.0373,0.81146,0.07111
2377,2022-01-25,981.75,985.84,975.62,985.44,2110000000.0,990.19,991.57,16.78,27.5,24.22,14.09,0.311,0.459,-97.7,10.31,44.48,10.22,9.41,985.84,975.62,0.922,0.0395,-29.28,-0.000238,-8.69e-05,35.54,0.000294,0.3235512,1000.19,0.037,-0.033,0.6207,0.69943
2378,2022-01-26,989.7,995.43,988.07,992.13,2160000000.0,990.4,992.08,22.76,25.42,5.53,13.48,0.317,0.43,17.8,16.62,59.21,9.99,9.45,995.43,985.44,0.103,0.0425,18.13,0.000375,-4.89e-05,44.57,0.00677,0.3242512,998.23,0.0494,-0.0278,0.3623,0.67763
2379,2022-01-27,984.41,988.6,977.24,988.36,2610000000.0,990.17,991.81,20.3,30.54,20.14,13.95,0.289,0.402,-91.3,5.88,50.91,14.89,9.84,992.13,977.24,0.958,0.102,5.0,-0.000384,-6.96e-05,43.35,-0.00381,0.3544977,996.42,0.0611,-0.0218,0.50792,0.87964
2380,2022-01-28,990.11,994.21,987.79,990.46,1800000000.0,990.12,991.94,23.5,29.08,10.6,13.71,0.28,0.378,-2.37,1.16,54.4,6.42,9.59,994.21,987.79,-0.168,0.0602,9.36,0.000288,-5.24e-05,44.21,0.00212,0.3559448,994.75,0.0715,-0.0152,0.42681,0.36331
2381,2022-01-31,995.91,1000.29,993.17,993.29,1680000000.0,990.33,992.55,26.31,26.95,1.21,12.82,0.292,0.361,65.1,2.54,59.4,9.83,9.61,1000.29,990.46,-0.966,0.0101,3.15,0.000243,-5.06e-06,44.84,0.00285,0.36505,975.62,0.08,-0.00794,0.3175,0.35654
2382,2022-02-01,1000.29,1001.47,998.06,998.15,1060000000.0,990.99,993.94,25.58,25.3,0.55,11.94,0.338,0.356,119.0,-1.31,67.17,8.18,9.51,1001.47,993.29,-0.947,-0.0251,-0.49,9.76e-05,2.31e-05,43.42,0.00488,0.3390704,975.62,0.0868,-0.00037,0.12978,1.12835
2383,2022-02-02,1000.57,1002.07,995.05,999.78,1180000000.0,991.81,995.4,24.2,26.24,4.04,11.38,0.383,0.361,121.0,-2.83,70.52,7.02,9.33,1002.07,995.05,0.348,-0.0373,6.24,-7.17e-05,8.52e-06,37.8,0.00163,0.2891738,976.65,0.0917,0.0074,0.08658,1.16486
2384,2022-02-03,996.7,1002.89,996.7,1000.18,2050000000.0,992.68,996.72,23.67,24.97,2.67,10.76,0.417,0.372,121.0,16.47,72.9,6.19,9.11,1002.89,996.7,0.124,0.0359,14.78,3.73e-05,4.08e-05,44.85,0.0004,0.2948718,978.18,0.0954,0.0152,0.09938,1.10377
2385,2022-02-04,1002.29,1007.48,1001.5,1003.29,1740000000.0,993.78,998.39,25.95,23.52,4.91,10.34,0.463,0.391,155.0,17.33,78.76,7.3,8.98,1007.48,1000.18,-0.401,0.0157,15.44,0.000161,5.65e-05,46.15,0.0031,0.3176112,980.16,0.0982,0.023,0.13151,1.87157
2386,2022-02-07,1006.52,1009.21,998.74,1006.16,1870000000.0,995.06,1000.32,23.81,23.75,0.13,9.61,0.518,0.416,143.0,20.37,84.48,10.47,9.08,1009.21,998.74,0.417,0.0421,50.6,-2.88e-05,7.98e-05,52.93,0.00286,0.2946233,982.89,0.101,0.0307,0.0908,2.37357
2387,2022-02-08,1007.91,1012.07,1004.87,1011.5,1930000000.0,996.75,1002.93,24.73,22.39,4.97,9.28,0.597,0.452,172.0,19.68,88.97,7.2,8.95,1012.07,1004.87,0.842,0.0568,55.22,0.000168,5.67e-05,61.27,0.00529,0.324346,986.05,0.102,0.0382,0.01564,3.00006
2388,2022-02-09,1015.1,1031.47,1014.16,1029.8,4370000000.0,1000.09,1008.46,35.34,19.11,29.81,10.75,0.797,0.521,270.0,31.43,95.06,19.97,9.74,1031.47,1011.5,0.807,0.123,68.48,0.000568,0.000163,64.44,0.0179,0.4509123,989.69,0.103,0.0455,0.0299,3.83806
2389,2022-02-10,1030.77,1031.72,1024.1,1029.88,2590000000.0,1003.29,1013.19,33.52,18.02,30.06,12.13,0.945,0.606,230.0,32.92,96.25,7.62,9.58,1031.72,1024.1,0.517,0.162,79.03,0.00015,0.000147,72.89,7.77e-05,0.4579966,996.37,0.104,0.0525,0.0328,4.32709
2390,2022-02-11,1023.33,1029.84,1020.51,1028.14,2650000000.0,1006.17,1016.9,31.17,19.44,23.18,12.91,1.035,0.692,173.0,34.25,91.37,9.37,9.57,1029.88,1020.51,0.636,0.197,79.6,-9.63e-05,0.000109,71.5,-0.00169,0.4856302,1002.74,0.104,0.0592,0.06381,3.93614
2391,2022-02-14,1024.47,1026.31,1017.25,1021.09,2000000000.0,1008.22,1018.76,28.66,20.29,17.11,13.21,1.038,0.761,121.0,24.42,71.75,10.89,9.66,1028.14,1017.25,-0.152,0.183,58.66,-0.000154,8.15e-05,71.57,-0.00688,0.4697706,1007.95,0.104,0.0655,0.19512,2.86464
2392,2022-02-15,1023.12,1031.08,1020.02,1029.7,2580000000.0,1010.96,1021.87,29.83,18.64,23.08,13.92,1.096,0.828,128.0,42.1,77.66,11.06,9.76,1031.08,1020.02,0.75,0.263,59.93,0.000162,0.000107,72.04,0.0084,0.5140658,1012.23,0.104,0.0715,0.03708,3.20627
2393,2022-02-17,1034.82,1041.37,1033.83,1035.94,3150000000.0,1014.1,1025.62,34.75,17.07,34.1,15.36,1.177,0.898,151.0,46.78,80.84,11.67,9.9,1041.37,1029.7,-0.44,0.232,73.02,0.000288,0.000135,80.92,0.00604,0.5812412,1015.74,0.104,0.077,0.10134,3.60767
2394,2022-02-18,1033.14,1039.55,1029.61,1035.89,3000000000.0,1017.02,1028.77,32.25,18.89,26.12,16.13,1.226,0.963,121.0,45.45,79.86,9.94,9.9,1039.55,1029.61,0.264,0.277,71.99,-0.0001,0.000106,72.13,-4.83e-05,0.5818584,1020.87,0.103,0.0819,0.11369,3.56573
2395,2022-02-21,1034.06,1034.2,1017.46,1019.7,3310000000.0,1018.17,1028.47,28.21,24.78,6.47,15.44,1.124,0.995,64.8,32.64,51.19,18.43,10.51,1035.89,1017.46,-0.732,0.195,34.54,-0.000443,6.04e-05,63.62,-0.0158,0.5338584,1041.37,0.101,0.0863,0.46783,1.51157
2396,2022-02-22,1009.06,1016.98,1005.39,1016.55,2320000000.0,1018.87,1027.58,25.54,30.43,8.74,14.96,1.006,0.998,13.7,31.4,46.14,14.31,10.78,1019.7,1005.39,0.926,0.247,24.61,-0.000732,-3.96e-05,58.32,-0.00309,0.5490147,1041.37,0.1,0.0901,0.53584,0.92754
2397,2022-02-23,1017.27,1024.37,1013.61,1021.68,1880000000.0,1019.91,1027.68,28.62,28.26,0.62,13.94,0.943,0.987,38.7,36.24,51.15,10.76,10.78,1024.37,1013.61,0.5,0.227,27.98,0.000447,-5.31e-05,62.42,0.00503,0.5324749,1039.93,0.099,0.0932,0.44079,0.91239
2398,2022-02-24,1014.88,1017.46,1000.02,1004.86,3100000000.0,1019.18,1024.66,24.79,32.88,14.03,13.94,0.751,0.939,-26.2,12.73,35.06,21.66,11.56,1021.68,1000.02,-0.445,0.188,4.94,-0.000577,-0.000134,55.13,-0.0166,0.4791226,1038.55,0.0974,0.0956,0.85644,2.04296
2399,2022-02-25,1012.45,1016.23,1007.12,1012.52,1970000000.0,1019.11,1023.4,23.04,30.56,14.03,13.95,0.651,0.882,-11.3,24.16,42.62,11.37,11.54,1016.23,1004.86,0.186,0.144,9.3,0.000136,-0.000108,55.42,0.00759,0.4626698,1036.24,0.0962,0.0973,0.67675,1.43187
2400,2022-02-28,1011.95,1020.54,1005.4,1016.58,1930000000.0,1019.32,1023.0,23.54,27.76,8.23,13.54,0.598,0.825,-5.92,26.12,45.87,15.14,11.8,1020.54,1005.4,0.477,0.17,10.38,0.000102,-7.96e-05,55.51,0.004,0.479577,1034.06,0.0958,0.0985,0.59952,0.93034
2401,2022-03-01,1022.53,1026.64,1018.87,1021.67,2150000000.0,1019.88,1023.54,25.82,26.05,0.45,12.61,0.59,0.778,38.8,28.38,50.28,10.06,11.68,1026.64,1016.58,-0.279,0.191,10.15,0.000354,-5.83e-05,55.81,0.00499,0.4675389,1032.02,0.0964,0.0993,0.47642,0.04758
2402,2022-03-02,1022.11,1026.04,1017.94,1023.36,2390000000.0,1020.47,1024.27,24.51,25.32,1.61,11.82,0.589,0.74,33.8,25.21,51.61,8.1,11.42,1026.04,1017.94,0.338,0.223,-7.71,-2.59e-05,-9.32e-05,53.3,0.00165,0.4661798,1030.1,0.098,0.0999,0.43555,0.5382
2403,2022-03-03,1031.04,1034.67,1022.74,1026.15,2440000000.0,1021.21,1025.37,28.07,23.43,9.0,11.62,0.604,0.713,66.6,26.37,54.67,11.93,11.46,1034.67,1022.74,-0.428,0.188,-4.32,0.000328,-4.56e-05,53.09,0.00272,0.4681381,1000.02,0.101,0.1,0.36808,0.83001
2404,2022-03-04,1020.34,1021.07,1009.68,1009.68,2320000000.0,1020.25,1023.28,25.28,29.0,6.85,11.28,0.48,0.667,-52.5,9.5,38.81,16.47,11.82,1026.15,1009.68,-1.0,0.135,-18.28,-0.000654,-6.92e-05,53.64,-0.0162,0.4241662,1000.02,0.104,0.101,0.76638,2.13739
2405,2022-03-07,998.92,999.46,976.93,983.58,3740000000.0,1016.76,1016.72,20.83,41.47,33.13,12.84,0.172,0.568,-238.0,-19.71,25.02,32.75,13.31,1009.68,976.93,-0.41,0.114,-31.25,-0.00164,-0.00017,51.25,-0.0262,0.3563765,1034.67,0.106,0.101,0.8968,2.52387
2406,2022-03-08,981.04,987.76,958.08,982.97,4020000000.0,1013.31,1010.94,17.78,44.7,43.08,15.0,-0.077,0.439,-256.0,-23.19,24.13,29.68,14.48,987.76,958.08,0.677,0.145,-41.7,-0.00113,-0.000345,42.61,-0.00062,0.476651,1034.67,0.108,0.102,0.70116,2.11885
2407,2022-03-09,986.57,995.07,975.27,994.96,2740000000.0,1011.11,1008.12,19.6,40.45,34.71,16.41,-0.177,0.316,-156.0,-16.54,36.61,19.8,14.86,995.07,975.27,0.989,0.163,-34.79,0.000885,-0.000182,41.76,0.0121,0.4552361,1031.61,0.11,0.102,0.54732,1.64498
2408,2022-03-10,1000.33,1004.53,995.48,998.41,2190000000.0,1009.32,1006.33,23.35,38.54,24.55,16.99,-0.226,0.207,-83.3,-31.39,39.79,9.57,14.48,1004.53,994.96,-0.352,0.0877,-30.92,0.000613,-0.000129,48.76,0.00346,0.4519017,1028.67,0.111,0.102,0.47343,0.4141
